data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,Popularity,rating,popularity
40,China,Chongqing,충칭 올림픽 스포츠 센터,,,,,,https://www.google.com/maps/place/%EC%B6%A9%EC%B9%AD+%EC%98%AC%EB%A6%BC%ED%94%BD+%EC%8A%A4%ED%8F%AC%EC%B8%A0+%EC%84%BC%ED%84%B0/data=!4m7!3m6!1s0x36eccae2143671c7:0xcb675b5a647bc089!8m2!3d29.527919!4d106.504191!16zL20vMDlzMzB0!19sChIJx3E2FOLK7DYRicB7ZFpbZ8s?authuser=0&hl=ko&rclk=1,,4.4,8.0
41,China,Chongqing,Lehe Ledu Theme Park Holiday Group,,,,,,https://www.google.com/maps/place/Lehe+Ledu+Theme+Park+Holiday+Group/data=!4m7!3m6!1s0x36ec847740d9c6c5:0xfb532643171074c2!8m2!3d29.291387!4d105.909942!16s%2Fg%2F11cm1lx2jx!19sChIJxcbZQHeE7DYRwnQQF0MmU_s?authuser=0&hl=ko&rclk=1,,3.9,8.0
42,China,Chongqing,Chongqing Garden Expo Park Ticket Selling Hall,,,,,,https://www.google.com/maps/place/Chongqing+Garden+Expo+Park+Ticket+Selling+Hall/data=!4m7!3m6!1s0x36932d6a5d874c57:0xc2b0e8d31674ab69!8m2!3d29.6764088!4d106.5599915!16s%2Fg%2F12cp153_0!19sChIJV0yHXWotkzYRaat0FtPosMI?authuser=0&hl=ko&rclk=1,,4.3,8.0
43,China,Chongqing,Huguang Guild Hall,,,,,,https://www.google.com/maps/place/Huguang+Guild+Hall/data=!4m7!3m6!1s0x3693347c1e1a6177:0x8b2152ee37c03a73!8m2!3d29.558011!4d106.586709!16s%2Fg%2F11cm1ll_ff!19sChIJd2EaHnw0kzYRczrAN-5SIYs?authuser=0&hl=ko&rclk=1,,4.4,7.0
44,China,Chongqing,Baodingshan,,,,,,https://www.google.com/maps/place/Baodingshan/data=!4m7!3m6!1s0x36ecf814c76ca56d:0xebeda89f8b22b4d2!8m2!3d29.773595!4d105.801257!16s%2Fg%2F155rxhcs!19sChIJbaVsxxT47DYR0rQii5-o7es?authuser=0&hl=ko&rclk=1,,5.0,7.0
45,China,Chongqing,Chongqing Center,,,,,,https://www.google.com/maps/place/Chongqing+Center/data=!4m7!3m6!1s0x369334a6a3d94d03:0xf7834b4f8c0efef!8m2!3d29.562943!4d106.551294!16s%2Fg%2F11ddx172zj!19sChIJA03Zo6Y0kzYR7-_A-LQ0eA8?authuser=0&hl=ko&rclk=1,,3.9,7.0
46,China,Chongqing,Black Mountain Valley Scenic Area,,,,,,https://www.google.com/maps/place/Black+Mountain+Valley+Scenic+Area/data=!4m7!3m6!1s0x36949a2f5b854bd5:0xa3c0ba06b68dc224!8m2!3d28.911829!4d107.015888!16s%2Fg%2F1tcxshbz!19sChIJ1UuFWy-alDYRJMKNtga6wKM?authuser=0&hl=ko&rclk=1,,4.6,7.0
47,China,Chongqing,Chongqing Happy Valley,,,,,,https://www.google.com/maps/place/Chongqing+Happy+Valley/data=!4m7!3m6!1s0x36ecd2a14231b2f5:0x31929f85c9e6a833!8m2!3d29.66746!4d106.51584!16s%2Fg%2F11c5_dt8bh!19sChIJ9bIxQqHS7DYRM6jmyYWfkjE?authuser=0&hl=ko&rclk=1,,3.3,7.0
48,China,Chongqing,Huangge Ancient Road,,,,,,https://www.google.com/maps/place/Huangge+Ancient+Road/data=!4m7!3m6!1s0x36933469cb797f45:0x4b22770b12fc4a1a!8m2!3d29.54092!4d106.5969381!16s%2Fg%2F12cn_0l6x!19sChIJRX95y2k0kzYRGkr8Egt3Iks?authuser=0&hl=ko&rclk=1,,4.5,6.0
49,China,Chongqing,Stilwell Museum,,,,,,https://www.google.com/maps/place/Stilwell+Museum/data=!4m7!3m6!1s0x369334aefdac8c05:0x6bef44e005da829c!8m2!3d29.561238!4d106.5436041!16s%2Fm%2F0gg52th!19sChIJBYys_a40kzYRnILaBeBE72s?authuser=0&hl=ko&rclk=1,,3.5,6.0
50,China,Chongqing,Chongqing Natural History Museum,,,,,,https://www.google.com/maps/place/Chongqing+Natural+History+Museum/data=!4m7!3m6!1s0x369334bd87066247:0x4dcadc019e5415a7!8m2!3d29.552724!4d106.558258!16s%2Fm%2F0120y38k!19sChIJR2IGh700kzYRpxVUngHcyk0?authuser=0&hl=ko&rclk=1,,4.2,6.0
51,China,Chongqing,Chongqing Song Qingling Former Residence Display Hall,,,,,,https://www.google.com/maps/place/Chongqing+Song+Qingling+Former+Residence+Display+Hall/data=!4m7!3m6!1s0x369334ba57500e3b:0xb4b0870ecbefd574!8m2!3d29.55409!4d106.548941!16s%2Fg%2F1td4y356!19sChIJOw5QV7o0kzYRdNXvyw6HsLQ?authuser=0&hl=ko&rclk=1,,4.0,5.0
52,China,Chongqing,Chongqing Pipashan Park （South Gate）,,,,,,https://www.google.com/maps/place/Chongqing+Pipashan+Park+%EF%BC%88South+Gate%EF%BC%89/data=!4m7!3m6!1s0x369334bd1a96805f:0xca48063f13711387!8m2!3d29.5543196!4d106.5562275!16s%2Fg%2F11cmp9j0zy!19sChIJX4CWGr00kzYRhxNxEz8GSMo?authuser=0&hl=ko&rclk=1,,4.0,5.0
53,China,Chongqing,충칭 국제 무역 센터,,,,,,https://www.google.com/maps/place/%EC%B6%A9%EC%B9%AD+%EA%B5%AD%EC%A0%9C+%EB%AC%B4%EC%97%AD+%EC%84%BC%ED%84%B0/data=!4m7!3m6!1s0x3693348445fd31b1:0x26608d716386cbcc!8m2!3d29.5569256!4d106.5742115!16zL20vMGNncG0y!19sChIJsTH9RYQ0kzYRzMuGY3GNYCY?authuser=0&hl=ko&rclk=1,,4.5,4.0
54,China,Chongqing,南山植物园,,,,,,https://www.google.com/maps/place/%E5%8D%97%E5%B1%B1%E6%A4%8D%E7%89%A9%E5%9B%AD/data=!4m7!3m6!1s0x3693346c8f3cec2b:0xfcc142a2d59d9fd1!8m2!3d29.545524!4d106.603051!16s%2Fg%2F11r9byqsp!19sChIJK-w8j2w0kzYR0Z-d1aJCwfw?authuser=0&hl=ko&rclk=1,,4.0,4.0
55,China,Chongqing,Caribbean Water Park,,,,,,https://www.google.com/maps/place/Caribbean+Water+Park/data=!4m7!3m6!1s0x3693340ec553012f:0x6579a38b3295e0f3!8m2!3d29.551728!4d106.61451!16s%2Fg%2F1tdq8v31!19sChIJLwFTxQ40kzYR8-CVMoujeWU?authuser=0&hl=ko&rclk=1,,3.0,4.0
56,China,Chongqing,Fotuguan Park,,,,,,https://www.google.com/maps/place/Fotuguan+Park/data=!4m7!3m6!1s0x36eccb4a8124b805:0x8960a1a4f7aaf888!8m2!3d29.547987!4d106.527719!16s%2Fg%2F1tgplb_8!19sChIJBbgkgUrL7DYRiPiq96ShYIk?authuser=0&hl=ko&rclk=1,,4.3,4.0
57,China,Chongqing,Black Valley,,,,,,https://www.google.com/maps/place/Black+Valley/data=!4m7!3m6!1s0x3694976e8adad463:0x678b70ff46413298!8m2!3d28.866456!4d106.97437!16s%2Fg%2F12vr889d1!19sChIJY9Taim6XlDYRmDJBRv9wi2c?authuser=0&hl=ko&rclk=1,,5.0,4.0
58,China,Chongqing,Chongqing Garden Expo Park Ticket Window,,,,,,https://www.google.com/maps/place/Chongqing+Garden+Expo+Park+Ticket+Window/data=!4m7!3m6!1s0x36932d3711ce9f49:0xfe69526b099e24a1!8m2!3d29.6852847!4d106.5445373!16s%2Fg%2F12cpnk5gz!19sChIJSZ_OETctkzYRoSSeCWtSaf4?authuser=0&hl=ko&rclk=1,,4.5,4.0
59,China,Chongqing,People's Park,,,,,,https://www.google.com/maps/place/People%27s+Park/data=!4m7!3m6!1s0x36933487823d6635:0x583a3e6a9a24d5af!8m2!3d29.555802!4d106.581558!16s%2Fg%2F12vr5jsgq!19sChIJNWY9goc0kzYRr9Ukmmo-Olg?authuser=0&hl=ko&rclk=1,,4.7,3.0
60,China,Chongqing,Chongqing Crocodile Center,,,,,,https://www.google.com/maps/place/Chongqing+Crocodile+Center/data=!4m7!3m6!1s0x3693327a63a3407d:0x5cee8a48f3a93a5f!8m2!3d29.6448!4d106.592804!16s%2Fg%2F1tc_zr2m!19sChIJfUCjY3oykzYRXzqp80iK7lw?authuser=0&hl=ko&rclk=1,,3.0,3.0
61,China,Chongqing,Chongqing Caiyunhu City Wetland Park,,,,,,https://www.google.com/maps/place/Chongqing+Caiyunhu+City+Wetland+Park/data=!4m7!3m6!1s0x36ecca42ce9d00cb:0xc708edea68a7fc41!8m2!3d29.512101!4d106.475548!16s%2Fg%2F1tsbkf_6!19sChIJywCdzkLK7DYRQfynaOrtCMc?authuser=0&hl=ko&rclk=1,,4.0,3.0
62,China,Chongqing,Chongqing Nanshan Botanical Garden （North Gate）,,,,,,https://www.google.com/maps/place/Chongqing+Nanshan+Botanical+Garden+%EF%BC%88North+Gate%EF%BC%89/data=!4m7!3m6!1s0x369336ab18c8a921:0xb39ec2ead82c751c!8m2!3d29.5564372!4d106.6324428!16s%2Fg%2F11h05vq3g!19sChIJIanIGKs2kzYRHHUs2OrCnrM?authuser=0&hl=ko&rclk=1,,4.7,3.0
63,China,Chongqing,Chongqing Jinyunshan National Reserve,,,,,,https://www.google.com/maps/place/Chongqing+Jinyunshan+National+Reserve/data=!4m7!3m6!1s0x36ecd635400beb95:0x541443951440fc82!8m2!3d29.837677!4d106.396843!16s%2Fg%2F1td3jy2p!19sChIJlesLQDXW7DYRgvxAFJVDFFQ?authuser=0&hl=ko&rclk=1,,4.0,2.0
64,China,Chongqing,Tieshanping Forest Park,,,,,,https://www.google.com/maps/place/Tieshanping+Forest+Park/data=!4m7!3m6!1s0x3693304ea78fcf5d:0x35534c3d58a1864e!8m2!3d29.61254!4d106.68223!16s%2Fg%2F11rv8m0fgk!19sChIJXc-Pp04wkzYRToahWD1MUzU?authuser=0&hl=ko&rclk=1,,5.0,2.0
65,China,Chongqing,Foreigners' Street,,,,,,https://www.google.com/maps/place/Foreigners%27+Street/data=!4m7!3m6!1s0x3693324b26322df9:0x283d367f07455137!8m2!3d29.607486!4d106.602402!16s%2Fm%2F011vl63m!19sChIJ-S0yJksykzYRN1FFB382PSg?authuser=0&hl=ko&rclk=1,,3.0,2.0
66,China,Chongqing,Wulong Yanyu National Geopark,,,,,,https://www.google.com/maps/place/Wulong+Yanyu+National+Geopark/data=!4m7!3m6!1s0x3693c38a05ac5461:0x25a1204f3fed223e!8m2!3d29.403347!4d107.792664!16s%2Fg%2F11cm1lf7yc!19sChIJYVSsBYrDkzYRPiLtP08goSU?authuser=0&hl=ko&rclk=1,,4.5,2.0
67,China,Chongqing,Chongqing Planning Exhibition Hall,,,,,,https://www.google.com/maps/place/Chongqing+Planning+Exhibition+Hall/data=!4m7!3m6!1s0x36933380d601a1c9:0x9fa875038189f67a!8m2!3d29.56639!4d106.587487!16s%2Fg%2F1tfkn_nx!19sChIJyaEB1oAzkzYRevaJgQN1qJ8?authuser=0&hl=ko&rclk=1,,4.5,2.0
68,China,Chongqing,Huixianlou Viewing Platform,,,,,,https://www.google.com/maps/place/Huixianlou+Viewing+Platform/data=!4m7!3m6!1s0x36933486cabdbd0f:0xce92669c65a0ff8c!8m2!3d29.55913!4d106.57762!16s%2Fg%2F11swy194t4!19sChIJD729yoY0kzYRjP-gZZxmks4?authuser=0&hl=ko&rclk=1,,2.0,2.0
69,China,Chongqing,Chinese Democratic League Chengli Monument,,,,,,https://www.google.com/maps/place/Chinese+Democratic+League+Chengli+Monument/data=!4m7!3m6!1s0x369334af70815d6b:0x1fc2816584a8f425!8m2!3d29.5609143!4d106.5459949!16s%2Fg%2F1vs5tzlq!19sChIJa12BcK80kzYRJfSohGWBwh8?authuser=0&hl=ko&rclk=1,,4.0,2.0
